file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
aug16_160816214148/aug16_160816214148.tdms.h5,4.82182,428.941,901.866,-6363,6359,-4.41884,2577,12664,692,31035,
aug16_160816214348/aug16_160816214348.tdms.h5,4.82057,434.971,911.639,-6345,6350,-4.30369,2563,12732,390,30816,
aug16_160816214448/aug16_160816214448.tdms.h5,4.8209,460.425,916.623,-6323,6370,-3.95024,2513,12380,370,30673,
aug16_160816214548/aug16_160816214548.tdms.h5,4.82171,430.198,901.967,-6385,6325,-3.65899,2534,13045,450,30898,
aug16_160816214648/aug16_160816214648.tdms.h5,4.82153,436.303,905.45,-6346,6341,-3.86578,2515,13095,380,31375,
aug16_160816214848/aug16_160816214848.tdms.h5,4.82045,434.996,910.994,-6353,6332,-4.27162,2500,12774,360,30913,
aug16_160816214748/aug16_160816214748.tdms.h5,4.82165,430.42,903.003,-6364,6345,-3.7724,2581,13555,764,31864,
aug16_160816215048/aug16_160816215048.tdms.h5,4.82182,429.82,899.965,-6355,6334,-3.90394,2574,12963,601,31140,
aug16_160816215248/aug16_160816215248.tdms.h5,4.82214,432.693,901.834,-6313,6387,-3.86896,2500,12262,375,30442,
aug16_160816215148/aug16_160816215148.tdms.h5,4.82208,429.792,897.235,-6386,6314,-3.96126,2567,12552,354,30793,
aug16_160816214948/aug16_160816214948.tdms.h5,4.82195,432.298,902.574,-6310,6317,-3.95623,2509,12735,1873,32325,
aug16_160816215348/aug16_160816215348.tdms.h5,4.82155,436.448,903.027,-6355,6336,-3.9892,2566,12455,2029,31851,
aug16_160816215448/aug16_160816215448.tdms.h5,4.82254,431.279,898.924,-6293,6311,-4.28149,2512,12256,380,30650,
aug16_160816215548/aug16_160816215548.tdms.h5,4.82207,432.328,900.101,-6322,6312,-3.96271,2524,12392,379,30747,
aug16_160816215648/aug16_160816215648.tdms.h5,4.81937,442.005,918.62,-6301,6341,-4.28318,2537,12391,401,30714,
aug16_160816215748/aug16_160816215748.tdms.h5,4.81903,441.136,918.69,-6345,6313,-4.28747,2575,12749,393,30702,
aug16_160816215848/aug16_160816215848.tdms.h5,4.81872,444.135,924.302,-6267,6295,-4.40748,2576,12799,391,30811,
aug16_160816215948/aug16_160816215948.tdms.h5,4.81825,446.017,924.656,-6342,6318,-4.2496,2528,12348,775,30869,
aug16_160816220048/aug16_160816220048.tdms.h5,4.81837,444.786,924.653,-6342,6362,-4.29461,2556,12524,698,31110,
