file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
mbari2019_UTC_20190622_004634/mbari2019_UTC_20190622_004634.694.tdms.h5,4.56377,560.156,738.945,-8955,9207,-0.189096,1156,5795,209,14116,
mbari2019_UTC_20190622_004604/mbari2019_UTC_20190622_004604.694.tdms.h5,4.55116,551.969,727.993,-10009,10097,-0.545585,1149,6032,215,14351,
mbari2019_UTC_20190622_004534/mbari2019_UTC_20190622_004534.694.tdms.h5,4.55102,555.227,723.883,-9914,10678,-0.898295,1145,5909,349,14362,
mbari2019_UTC_20190622_004704/mbari2019_UTC_20190622_004704.694.tdms.h5,4.55045,563.686,739.624,-11304,10889,-0.00968549,1155,5766,185,14004,
mbari2019_UTC_20190622_004734/mbari2019_UTC_20190622_004734.694.tdms.h5,4.55013,564.918,745.09,-12746,9169,0.300174,1195,6061,177,14611,
mbari2019_UTC_20190622_004804/mbari2019_UTC_20190622_004804.694.tdms.h5,4.5506,552.347,727.585,-10365,13216,-0.0250772,1195,6063,174,14506,
mbari2019_UTC_20190622_004834/mbari2019_UTC_20190622_004834.694.tdms.h5,4.54981,542.058,717.508,-13137,9430,0.118506,1209,6053,176,14519,
mbari2019_UTC_20190622_004904/mbari2019_UTC_20190622_004904.694.tdms.h5,4.5505,538.254,719.833,-11187,10331,0.215522,1148,5899,171,14072,
mbari2019_UTC_20190622_004934/mbari2019_UTC_20190622_004934.694.tdms.h5,4.55049,550.605,734.94,-11358,12244,-0.0105693,1190,6037,175,14548,
mbari2019_UTC_20190622_005004/mbari2019_UTC_20190622_005004.694.tdms.h5,4.55063,554.387,727.544,-10541,11765,0.275274,1196,5933,194,14399,
mbari2019_UTC_20190622_005034/mbari2019_UTC_20190622_005034.694.tdms.h5,4.53002,550.509,720.072,-14695,8804,0.183953,1248,5794,180,14145,
mbari2019_UTC_20190622_005204/mbari2019_UTC_20190622_005204.694.tdms.h5,4.55045,538.278,706.682,-11257,10444,0.389627,1156,5918,183,14233,
mbari2019_UTC_20190622_005134/mbari2019_UTC_20190622_005134.694.tdms.h5,4.55082,546.765,715.911,-9995,8905,0.215708,1157,6035,201,14309,
mbari2019_UTC_20190622_005104/mbari2019_UTC_20190622_005104.694.tdms.h5,4.55044,542.36,711.589,-11478,10002,0.205053,1159,6064,226,14521,
mbari2019_UTC_20190622_005234/mbari2019_UTC_20190622_005234.694.tdms.h5,4.55048,537.69,702.98,-10579,10297,0.0291633,1175,6050,186,14555,
mbari2019_UTC_20190622_005304/mbari2019_UTC_20190622_005304.694.tdms.h5,4.5508,542.923,710.356,-10065,11077,0.157248,1172,6032,207,14541,
mbari2019_UTC_20190622_005334/mbari2019_UTC_20190622_005334.694.tdms.h5,4.55046,552.15,718.9,-11108,10010,-0.621625,1169,5933,199,14171,
mbari2019_UTC_20190622_005404/mbari2019_UTC_20190622_005404.694.tdms.h5,4.55235,544.156,710.441,-9504,9739,-0.364329,1185,6003,176,14319,
mbari2019_UTC_20190622_005434/mbari2019_UTC_20190622_005434.694.tdms.h5,4.55873,542.16,710.048,-9084,10437,0.0965154,1148,5847,215,14005,
mbari2019_UTC_20190622_005504/mbari2019_UTC_20190622_005504.694.tdms.h5,4.55057,546.047,712.07,-10353,9291,0.121685,1190,5942,173,14399,
mbari2019_UTC_20190622_005604/mbari2019_UTC_20190622_005604.694.tdms.h5,4.55038,539.806,710.042,-12186,9501,0.337533,1138,5859,188,14207,
mbari2019_UTC_20190622_005634/mbari2019_UTC_20190622_005634.694.tdms.h5,4.55065,539.994,706.734,-10294,10614,0.312861,1145,5938,181,14282,
mbari2019_UTC_20190622_005534/mbari2019_UTC_20190622_005534.694.tdms.h5,4.55215,545.065,710.092,-9584,9986,0.418707,1148,5805,1196,15216,
mbari2019_UTC_20190622_005734/mbari2019_UTC_20190622_005734.694.tdms.h5,4.55046,545.673,710.675,-11087,9568,0.341652,1138,6028,174,14202,
mbari2019_UTC_20190622_005804/mbari2019_UTC_20190622_005804.694.tdms.h5,4.55519,551.157,719.804,-9312,9031,0.228566,1158,5934,365,14445,
mbari2019_UTC_20190622_005904/mbari2019_UTC_20190622_005904.694.tdms.h5,4.5524,564.371,737.366,-9648,9572,0.232434,1145,5967,210,14212,
mbari2019_UTC_20190622_005834/mbari2019_UTC_20190622_005834.694.tdms.h5,4.55817,560.153,731.668,-9149,9696,0.250723,1170,6097,233,14550,
mbari2019_UTC_20190622_005704/mbari2019_UTC_20190622_005704.694.tdms.h5,4.55051,538.956,707.779,-10796,9421,0.394498,1152,5792,1388,15357,
mbari2019_UTC_20190622_005934/mbari2019_UTC_20190622_005934.694.tdms.h5,4.55044,564.514,733.409,-11586,11086,0.182393,1154,5953,186,14180,
mbari2019_UTC_20190622_010004/mbari2019_UTC_20190622_010004.694.tdms.h5,4.55011,571.804,742.254,-12811,10444,0.245494,1161,5882,170,13971,
mbari2019_UTC_20190622_010034/mbari2019_UTC_20190622_010034.694.tdms.h5,4.55082,576.787,755.434,-10185,10075,0.242207,1144,5817,196,14093,
mbari2019_UTC_20190622_010104/mbari2019_UTC_20190622_010104.694.tdms.h5,4.55075,582.976,762.198,-10287,9459,-0.413306,1144,5798,182,14013,
mbari2019_UTC_20190622_010134/mbari2019_UTC_20190622_010134.694.tdms.h5,4.55063,591.582,772.773,-10580,10497,-0.435395,1155,6078,181,14314,
mbari2019_UTC_20190622_010304/mbari2019_UTC_20190622_010304.694.tdms.h5,4.55041,578.274,752.841,-11972,10966,0.294992,1148,5934,213,14153,
mbari2019_UTC_20190622_010334/mbari2019_UTC_20190622_010334.694.tdms.h5,4.56222,575.394,754.538,-9082,9262,0.155708,1166,5994,230,14233,
mbari2019_UTC_20190622_010234/mbari2019_UTC_20190622_010234.694.tdms.h5,4.55045,576.473,754.123,-11415,10265,0.298415,1169,6067,203,14554,
mbari2019_UTC_20190622_010204/mbari2019_UTC_20190622_010204.694.tdms.h5,4.55041,588.793,770.638,-11874,11763,-0.0985743,1171,6309,186,14815,
mbari2019_UTC_20190622_010434/mbari2019_UTC_20190622_010434.694.tdms.h5,4.55277,573.044,761.508,-9792,9042,0.331691,1181,6066,190,14403,
mbari2019_UTC_20190622_010504/mbari2019_UTC_20190622_010504.694.tdms.h5,4.55598,557.11,740.418,-9371,12222,0.207358,1199,5999,176,14302,
mbari2019_UTC_20190622_010404/mbari2019_UTC_20190622_010404.694.tdms.h5,4.58236,576.804,764.319,-8601,12196,0.330848,1222,6111,217,14693,
mbari2019_UTC_20190622_010534/mbari2019_UTC_20190622_010534.694.tdms.h5,4.55063,564.923,752.958,-10465,10783,0.485442,1145,6219,179,14489,
mbari2019_UTC_20190622_010604/mbari2019_UTC_20190622_010604.694.tdms.h5,4.5505,571.211,763.407,-10730,10614,0.316512,1154,6323,215,14601,
mbari2019_UTC_20190622_010634/mbari2019_UTC_20190622_010634.694.tdms.h5,4.55132,574.438,763.706,-10095,10241,0.43622,1165,6053,188,14341,
mbari2019_UTC_20190622_010704/mbari2019_UTC_20190622_010704.694.tdms.h5,4.55065,574.841,763.885,-10522,11006,0.319278,1169,5965,183,14191,
mbari2019_UTC_20190622_010734/mbari2019_UTC_20190622_010734.694.tdms.h5,4.55031,589.302,781.551,-12452,11088,0.35399,1168,6030,174,14424,
mbari2019_UTC_20190622_010834/mbari2019_UTC_20190622_010834.694.tdms.h5,4.55254,590.914,780.109,-9848,10424,0.257469,1178,6030,183,14359,
mbari2019_UTC_20190622_010934/mbari2019_UTC_20190622_010934.694.tdms.h5,4.55165,573.779,761.31,-10011,9159,-0.379823,1168,5934,231,14184,
mbari2019_UTC_20190622_010804/mbari2019_UTC_20190622_010804.694.tdms.h5,4.55051,586.147,773.897,-10772,10461,0.345047,1178,6094,190,14430,
mbari2019_UTC_20190622_010904/mbari2019_UTC_20190622_010904.694.tdms.h5,4.55167,582.214,770.895,-10016,9382,0.0105656,1178,6044,183,14473,
mbari2019_UTC_20190622_011004/mbari2019_UTC_20190622_011004.694.tdms.h5,4.55192,580.164,775.085,-10047,10202,-0.094693,1181,5948,332,14540,
mbari2019_UTC_20190622_011034/mbari2019_UTC_20190622_011034.694.tdms.h5,4.5561,573.314,761.532,-9362,9994,0.421461,1146,5940,180,14308,
mbari2019_UTC_20190622_011104/mbari2019_UTC_20190622_011104.694.tdms.h5,4.55054,566.523,744.278,-10941,10799,0.342115,1140,5807,257,14232,
mbari2019_UTC_20190622_011204/mbari2019_UTC_20190622_011204.694.tdms.h5,4.55929,561.016,743.334,-9148,10208,0.357499,1160,6046,343,14559,
mbari2019_UTC_20190622_011134/mbari2019_UTC_20190622_011134.694.tdms.h5,4.55718,568.04,748.224,-9233,10284,0.485113,1164,6408,342,14914,
mbari2019_UTC_20190622_011304/mbari2019_UTC_20190622_011304.694.tdms.h5,4.55279,554.451,728.11,-9557,11124,0.357733,1180,6014,202,14334,
mbari2019_UTC_20190622_011234/mbari2019_UTC_20190622_011234.694.tdms.h5,4.55069,559.658,742.861,-10757,10935,0.381134,1175,6195,179,14573,
mbari2019_UTC_20190622_011334/mbari2019_UTC_20190622_011334.694.tdms.h5,4.5516,547.937,722.267,-9823,10108,0.384564,1183,6094,177,14379,
mbari2019_UTC_20190622_011434/mbari2019_UTC_20190622_011434.694.tdms.h5,4.55126,556.701,732.644,-9973,10778,0.22396,1194,6214,254,14497,
mbari2019_UTC_20190622_011504/mbari2019_UTC_20190622_011504.694.tdms.h5,4.5561,555.855,726.733,-9291,9852,0.284223,1201,5990,175,14286,
mbari2019_UTC_20190622_011404/mbari2019_UTC_20190622_011404.694.tdms.h5,4.5507,556.251,734.299,-10561,13614,0.379728,1132,5823,1465,15318,
mbari2019_UTC_20190622_011534/mbari2019_UTC_20190622_011534.694.tdms.h5,4.55045,558.004,732.352,-11392,9254,0.209681,1141,5855,182,14134,
mbari2019_UTC_20190622_011604/mbari2019_UTC_20190622_011604.694.tdms.h5,4.55036,561.49,735.009,-12159,10330,0.356395,1142,5761,180,14030,
mbari2019_UTC_20190622_011634/mbari2019_UTC_20190622_011634.694.tdms.h5,4.56635,560.702,734.109,-8894,9533,0.197625,1160,5920,207,14145,
mbari2019_UTC_20190622_011704/mbari2019_UTC_20190622_011704.694.tdms.h5,4.55042,571.03,744.933,-11832,9501,-0.540974,1167,6055,181,14428,
mbari2019_UTC_20190622_011834/mbari2019_UTC_20190622_011834.694.tdms.h5,4.55045,549.503,725.779,-11421,12797,0.330791,1153,5884,180,14088,
mbari2019_UTC_20190622_011904/mbari2019_UTC_20190622_011904.694.tdms.h5,4.55055,551.564,720.81,-10366,10283,0.238793,1146,5910,209,14077,
mbari2019_UTC_20190622_011804/mbari2019_UTC_20190622_011804.694.tdms.h5,4.55047,548.385,719.954,-10866,8816,0.0278547,1193,6063,212,14450,
mbari2019_UTC_20190622_011734/mbari2019_UTC_20190622_011734.694.tdms.h5,4.55051,562.807,728.592,-10398,10737,-0.336662,1185,6056,326,14688,
mbari2019_UTC_20190622_011934/mbari2019_UTC_20190622_011934.694.tdms.h5,4.55116,540.485,711.377,-9962,8959,0.436166,1195,5981,181,14394,
mbari2019_UTC_20190622_012004/mbari2019_UTC_20190622_012004.694.tdms.h5,4.55076,544.158,719.42,-10336,12139,0.252326,1186,6158,174,14503,
mbari2019_UTC_20190622_012034/mbari2019_UTC_20190622_012034.694.tdms.h5,4.61192,552.62,727.721,-8232,8920,0.469296,1193,5876,174,14112,
mbari2019_UTC_20190622_012104/mbari2019_UTC_20190622_012104.694.tdms.h5,4.55039,554.426,729.029,-12116,9634,0.351248,1151,5990,200,14210,
mbari2019_UTC_20190622_012134/mbari2019_UTC_20190622_012134.694.tdms.h5,4.55047,554.754,733.016,-11116,10184,0.274787,1150,5998,185,14189,
mbari2019_UTC_20190622_012234/mbari2019_UTC_20190622_012234.694.tdms.h5,4.59237,560.917,737.11,-8446,10960,0.394025,1208,6084,179,14525,
mbari2019_UTC_20190622_012204/mbari2019_UTC_20190622_012204.694.tdms.h5,4.55068,560.179,734.397,-10459,9795,0.36901,1166,6201,203,14664,
mbari2019_UTC_20190622_012404/mbari2019_UTC_20190622_012404.694.tdms.h5,4.50463,578.92,754.124,-15007,11611,0.324499,1294,5909,187,14223,
mbari2019_UTC_20190622_012334/mbari2019_UTC_20190622_012334.694.tdms.h5,4.55049,566.931,742.572,-10704,9567,0.39566,1172,6094,186,14447,
mbari2019_UTC_20190622_012434/mbari2019_UTC_20190622_012434.694.tdms.h5,4.55047,584.199,759.219,-10707,10838,0.285986,1179,6069,183,14425,
mbari2019_UTC_20190622_012304/mbari2019_UTC_20190622_012304.694.tdms.h5,4.55077,563.068,741.228,-10328,11000,0.352051,1143,5791,1215,14930,
mbari2019_UTC_20190622_012504/mbari2019_UTC_20190622_012504.694.tdms.h5,4.55052,580.64,755.995,-10574,10003,-0.211698,1184,5978,259,14278,
