file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
Dsi_30min_170804020007_170804023007_ch5500_6000/Dsi_30min_170804020007_170804023007_ch5500_6000.h5,4.89862,101.298,139.135,-5889,6108,-1.40796,4222,45269,967,75270,
Dsi_30min_170804023007_170804030007_ch5500_6000/Dsi_30min_170804023007_170804030007_ch5500_6000.h5,4.89869,97.9081,131.285,-5913,6133,-0.938707,4303,46235,615,76453,
Dsi_30min_170804030007_170804033007_ch5500_6000/Dsi_30min_170804030007_170804033007_ch5500_6000.h5,4.89858,100.833,138.562,-6143,6101,-0.165286,4253,45240,597,74925,
Dsi_30min_170804040007_170804043007_ch5500_6000/Dsi_30min_170804040007_170804043007_ch5500_6000.h5,4.89873,94.6182,124.923,-6038,5857,-0.351762,4254,45265,608,75037,
Dsi_30min_170804043007_170804050007_ch5500_6000/Dsi_30min_170804043007_170804050007_ch5500_6000.h5,4.89872,95.4063,126.216,-6095,5990,-0.889056,4254,45389,553,75081,
Dsi_30min_170804033007_170804040007_ch5500_6000/Dsi_30min_170804033007_170804040007_ch5500_6000.h5,4.89872,97.5901,129.427,-5990,5948,0.0482543,4245,45196,1813,76120,
Dsi_30min_170804053007_170804060007_ch5500_6000/Dsi_30min_170804053007_170804060007_ch5500_6000.h5,4.89876,93.1079,121.969,-5740,6081,-0.597079,4263,45291,650,75167,
Dsi_30min_170804050007_170804053007_ch5500_6000/Dsi_30min_170804050007_170804053007_ch5500_6000.h5,4.89876,93.1815,122.324,-5783,5781,-0.858012,4253,44844,3032,76879,
Dsi_30min_170804060007_170804063007_ch5500_6000/Dsi_30min_170804060007_170804063007_ch5500_6000.h5,4.89875,94.2317,123.981,-6023,5792,-0.521263,4227,45557,1272,75770,
Dsi_30min_170804063007_170804070007_ch5500_6000/Dsi_30min_170804063007_170804070007_ch5500_6000.h5,4.89873,95.9151,126.686,-6131,5791,-0.469236,4219,44967,530,74535,
