file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
westSac_180103004931/westSac_180103004931.tdms.h5,4.89419,157.631,307.923,-6257,6280,-0.389038,2683,13519,3025,35615,
westSac_180103005031/westSac_180103005031.tdms.h5,4.89654,144.299,259.877,-6331,6306,-0.409545,2833,13651,409,33858,
westSac_180103005131/westSac_180103005131.tdms.h5,4.89652,145.08,263.622,-6295,6225,-0.481919,2837,13616,3153,36563,
westSac_180103005231/westSac_180103005231.tdms.h5,4.89583,156.183,287.258,-6237,6297,-0.498059,2718,13791,3118,35479,
westSac_180103005331/westSac_180103005331.tdms.h5,4.8962,146.889,270.527,-6255,6208,-0.526105,2694,13689,2944,36257,
westSac_180103005731/westSac_180103005731.tdms.h5,4.89502,158.216,297.512,-6299,6283,-0.656527,2679,13322,386,32415,
westSac_180103005431/westSac_180103005431.tdms.h5,4.89559,145.106,271.739,-6335,6210,-0.550829,2818,13921,2978,36622,
westSac_180103005531/westSac_180103005531.tdms.h5,4.89525,154.274,290.069,-6241,6323,-0.571543,2784,13709,2526,35740,
westSac_180103005831/westSac_180103005831.tdms.h5,4.89355,161.991,315.178,-6343,6364,-0.720501,2744,13764,385,33744,
westSac_180103005631/westSac_180103005631.tdms.h5,4.89635,144.137,266.35,-6195,6206,-0.634633,2740,13745,2814,36021,
westSac_180103005931/westSac_180103005931.tdms.h5,4.89566,151.228,281.193,-6273,6334,-0.730596,2724,13331,3043,35764,
westSac_180103010031/westSac_180103010031.tdms.h5,4.89523,156.557,296.961,-6175,6215,-0.742664,2760,13457,2599,35509,
westSac_180103010131/westSac_180103010131.tdms.h5,4.89465,156.986,296.764,-6292,6183,-0.778695,2828,14117,433,34145,
westSac_180103010331/westSac_180103010331.tdms.h5,4.89522,160.946,300.539,-6221,6335,-0.833698,2751,13944,450,33570,
westSac_180103010231/westSac_180103010231.tdms.h5,4.89575,157.431,290.553,-6234,6281,-0.791112,2804,13581,3076,36169,
westSac_180103010731/westSac_180103010731.tdms.h5,4.89412,162.601,313.456,-6300,6395,-0.950212,2759,13432,380,33013,
westSac_180103010431/westSac_180103010431.tdms.h5,4.89549,158.39,294.282,-6212,6182,-0.866218,2805,13612,2451,35424,
westSac_180103010531/westSac_180103010531.tdms.h5,4.89586,151.514,279.96,-6251,6256,-0.848207,2767,13474,2984,35638,
westSac_180103010831/westSac_180103010831.tdms.h5,4.89572,153.801,287.661,-6261,6256,-0.93156,2722,13848,433,33681,
westSac_180103010931/westSac_180103010931.tdms.h5,4.89532,150.888,290.798,-6253,6334,-0.92458,2704,13672,453,33084,
westSac_180103010631/westSac_180103010631.tdms.h5,4.8946,158.742,302.807,-6311,6308,-0.842285,2766,13845,2876,35898,
westSac_180103011031/westSac_180103011031.tdms.h5,4.89493,158.282,303.569,-6240,6300,-0.989251,2760,13749,2914,36227,
westSac_180103011331/westSac_180103011331.tdms.h5,4.89395,157.914,306.909,-6318,6244,-0.998478,2832,13481,397,33503,
westSac_180103011131/westSac_180103011131.tdms.h5,4.89427,158.183,311.467,-6274,6316,-0.959308,2758,14032,2869,35727,
westSac_180103011431/westSac_180103011431.tdms.h5,4.89517,154.05,295.27,-6227,6234,-1.0343,2817,13646,402,33648,
westSac_180103011531/westSac_180103011531.tdms.h5,4.89706,142.813,259.822,-6154,6176,-1.04583,2705,13749,373,33116,
westSac_180103011231/westSac_180103011231.tdms.h5,4.8952,157.222,297.801,-6241,6290,-0.962973,2830,13664,2939,36174,
westSac_180103011731/westSac_180103011731.tdms.h5,4.8951,152.087,292.979,-6227,6234,-1.073,2781,13659,441,33433,
westSac_180103011931/westSac_180103011931.tdms.h5,4.896,145.656,271.152,-6253,6290,-1.10465,2844,13769,406,33669,
westSac_180103011631/westSac_180103011631.tdms.h5,4.89537,160.416,302.496,-6171,6187,-1.09051,2738,13669,3251,36001,
westSac_180103011831/westSac_180103011831.tdms.h5,4.89582,152.385,278.555,-6304,6344,-1.07146,2743,13587,3027,35578,
westSac_180103012231/westSac_180103012231.tdms.h5,4.89677,142.749,262.96,-6167,6248,-1.101,2818,13582,396,33552,
westSac_180103012431/westSac_180103012431.tdms.h5,4.89526,152.796,285.89,-6308,6291,-1.14759,2776,13634,402,33066,
westSac_180103012331/westSac_180103012331.tdms.h5,4.89668,144.816,268.337,-6150,6234,-1.13574,2773,13532,387,33400,
westSac_180103012031/westSac_180103012031.tdms.h5,4.89515,153.9,289.223,-6312,6381,-1.11831,2845,13721,2918,36281,
westSac_180103012131/westSac_180103012131.tdms.h5,4.89586,156.72,293.153,-6159,6261,-1.12421,2831,13941,2902,36388,
westSac_180103012631/westSac_180103012631.tdms.h5,4.89488,156.152,292.701,-6333,6173,-1.157,2790,13605,397,33168,
westSac_180103012731/westSac_180103012731.tdms.h5,4.89377,160.483,308.725,-6343,6301,-1.12091,2795,13464,411,33016,
westSac_180103012531/westSac_180103012531.tdms.h5,4.89553,152.37,287.271,-6221,6260,-1.15233,2816,13899,2900,36230,
westSac_180103012931/westSac_180103012931.tdms.h5,4.89572,150.515,281.503,-6263,6264,-1.16853,2762,13557,382,33189,
westSac_180103012831/westSac_180103012831.tdms.h5,4.89544,154.07,290.12,-6233,6279,-1.14123,2760,13342,2900,35548,
westSac_180103013031/westSac_180103013031.tdms.h5,4.89353,158.791,307.571,-6362,6235,-1.16021,2858,13653,2795,36163,
westSac_180103013531/westSac_180103013531.tdms.h5,4.89493,157.324,298.106,-6246,6229,-1.1716,2741,13673,394,33625,
westSac_180103013131/westSac_180103013131.tdms.h5,4.89579,146.264,276.83,-6256,6265,-1.15827,2715,13498,3109,35436,
westSac_180103013231/westSac_180103013231.tdms.h5,4.89587,145.799,274.287,-6257,6275,-1.17268,2780,13501,2740,35682,
westSac_180103013331/westSac_180103013331.tdms.h5,4.89543,154.982,291.199,-6255,6291,-1.16454,2783,13623,2847,35928,
